chlor_a,ss
0.11151068,31.695
0.107371174,31.845
0.1331949,31.769999
0.13186519,31.744999
0.13437222,32.25
0.13870421,31.765
0.14714025,31.92
0.14860576,31.88
0.14375451,31.275
0.14340441,31.425
0.1712924,31.465
0.79581094,31.63
1.5131984,31.695
2.4368513,31.49
1.3232493,31.035
0.46721947,30.845
0.2920799,30.84
0.26595548,30.845
NaN,31.564999
0.20675029,31.029999
0.19245747,31.09
0.16654737,31.47
0.1484925,31.65
0.18593104,31.535
0.37424067,31.615
0.16928773,31.574999
0.14186068,31.64
0.13693076,31.689999
0.141509,31.654999
0.13899325,31.679998
0.1404673,31.609999
0.14307472,31.56
0.14137127,31.644999
0.14166567,31.664999
0.1499195,31.574999
0.15276459,31.494999
0.14932342,31.625
0.13702323,31.66
0.1315255,31.695
0.12709895,31.615
0.12420706,31.795
0.123277016,31.84
0.12011467,31.804998
0.11851035,31.96
0.12077329,31.8
0.11408578,31.785
0.104679994,31.914999
0.093651235,31.724998
0.09752412,31.83
0.105830885,31.55
0.105297,31.484999
0.10405972,31.554998
0.13923465,31.554998
0.12852323,31.789999
0.13569802,32.065
0.1359822,31.939999
0.14680596,31.765
0.1416293,31.535
0.13504325,31.314999
0.14015839,31.505
0.45421568,31.48
0.8285065,31.5
0.91139054,31.449999
1.0278959,31.24
1.8003094,31.34
1.9171234,31.154999
1.7244837,31.58
1.601527,32.035
0.16345534,31.564999
0.20674962,31.115
0.18353514,31.189999
0.15081944,31.585
0.13895123,32.015
0.13712841,31.795
0.12986007,32.04
0.132907,32.04
0.13412145,31.75
0.1293604,31.705
0.13188761,31.775
0.13719855,31.804998
0.13704062,31.689999
0.13393015,31.644999
0.12606426,31.685
0.12961906,31.63
0.13675034,31.484999
0.14730935,31.51
0.14864404,31.635
0.1501452,31.654999
0.1381738,31.699999
0.12610048,31.51
0.12042514,31.515
0.116642214,31.664999
0.1164389,31.83
0.114467755,31.885
0.11526398,31.795
0.11549707,31.894999
0.109151766,31.949999
0.10457959,31.935
0.10350077,32.059998
0.10531229,31.699999
0.10541717,31.38
0.10483602,31.585
0.134218,31.865
0.13448666,31.935
0.14302392,31.9
0.14320263,31.75
0.14455117,31.76
0.13434197,31.75
0.13445166,31.855
0.13762048,31.63
0.15145989,31.599998
0.23749137,31.525
0.40816408,31.449999
1.0568787,31.3
0.5907698,31.135
1.0993884,30.835
2.5648248,31.39
0.5679606,31.255
0.16345534,31.185
0.1703972,31.164999
0.18192017,31.605
0.14455424,31.71
0.1367005,32.235
0.12861589,32.09
0.1257614,32.184998
0.12745956,31.974998
0.12783757,31.605
0.12272779,31.81
0.1327381,31.67
0.13207297,31.88
0.13266057,31.865
0.12462632,32.01
0.122415416,32.07
0.12760632,31.73
0.14013597,31.66
0.14678481,31.869999
0.14486195,32.274998
0.15248099,31.654999
0.14345527,31.605
0.12983215,31.42
0.1190496,31.349998
0.10918764,31.84
0.10703831,31.97
0.11150883,32.01
0.12250373,31.859999
0.122478865,31.885
0.11583929,31.914999
0.107334495,31.92
0.10603589,31.925
0.10894355,31.82
0.10713986,31.539999
0.10624335,31.65
0.12687753,31.83
0.1309783,31.925
0.14844742,31.664999
0.1541948,31.925
0.1444165,31.789999
0.13876788,31.925
0.13527493,31.974998
0.13487796,31.785
0.14719567,31.599998
0.23687539,31.605
0.6746307,31.355
1.129998,31.314999
0.5472435,31.105
1.1477013,31.05
1.261805,31.06
0.24165341,31.13
0.1625341,31.24
NaN,31.285
0.15100789,31.3
0.14399222,31.26
0.134266,31.359999
0.13252912,32.085
0.13164018,32.09
0.12788853,31.955
0.12600638,31.765
0.12918451,31.755
0.131136,31.74
0.12573187,31.824999
0.12781475,31.83
0.12216691,31.894999
0.121723965,31.97
0.12748434,31.65
0.14377338,32
0.14280987,32.18
0.12605481,32.079998
0.1229702,31.789999
0.12185595,31.635
0.12336235,31.445
0.114692174,31.505
0.10774553,31.984999
0.108294435,31.914999
0.122394666,31.929998
0.1336135,31.929998
0.13077094,31.9
0.116561964,32.024998
0.1087493,31.904999
0.10863164,31.785
0.10667617,32.024998
0.10629045,31.685
0.10346141,31.755
0.1358874,31.75
0.14164712,31.324999
0.14912936,31.494999
0.1527444,31.885
0.14434808,32.315
0.13375549,31.984999
0.1277486,31.97
0.12602945,31.775
0.13162996,31.505
0.1667679,31.609999
0.22173756,31.539999
0.38903236,31.404999
0.6298122,31.179998
0.60918224,31.154999
0.24431354,31.029999
0.16462591,31.019999
0.15489912,31.33
0.12624733,31.179998
0.15100789,31.599998
0.15006422,31.66
0.14708513,31.824999
0.13236777,32.12
0.12465311,32.44
0.12916298,31.974998
0.12406387,31.595
0.13260366,31.484999
0.14318138,31.429998
0.12986048,31.599998
0.13532044,31.695
0.13582186,31.724998
0.12790485,32.204998
0.123450086,31.925
0.123571955,32.265
0.12695128,32.165
0.114172086,32.085
0.11390932,31.765
0.1155249,31.644999
0.11201547,31.785
0.11726166,31.699999
0.11355072,31.92
0.113807395,31.824999
0.11718705,31.824999
0.13187817,31.845
0.11945026,31.965
0.116861545,32.239998
0.11051466,32.04
0.10451885,31.83
0.10592619,31.89
0.10787105,31.765
0.11143175,31.685
0.1299759,31.375
0.14411387,31.17
0.14747497,31.615
0.1467945,31.824999
0.13755202,31.715
0.12318794,32.149998
0.1207882,32.055
0.12039942,31.859999
0.12198501,31.599998
0.14898817,31.474998
0.17658071,31.554998
0.18792194,31.574999
0.19403845,31.47
0.19108318,31.359999
0.16002785,31.234999
0.14343826,31.199999
0.14107318,31.13
0.12624733,31.074999
NaN,31.279999
0.15290423,31.55
0.13383268,31.744999
0.12005173,32.024998
0.116895735,31.965
0.12635355,31.755
0.12904225,31.71
0.13646515,31.525
0.13865568,31.525
0.1423742,31.654999
0.13504763,31.785
0.13869917,31.81
0.13082686,32.065
0.115494266,32.3
0.1156675,32.055
0.11563617,31.925
0.11977522,31.789999
0.12122894,31.765
0.11598534,31.769999
0.11024513,32.005
0.1098537,32.14
0.11614232,32.125
0.13338487,32
0.12810889,32.079998
0.11562636,31.945
0.11661953,31.974998
0.11646395,32.145
0.10864305,31.9
0.111706495,31.835
0.11708429,31.89
0.11653989,32.075
0.108256355,32.07
0.1322275,31.265
0.1410105,31.375
0.1322089,31.58
0.12790631,31.625
0.12616777,31.664999
0.119584,31.734999
0.122251816,31.82
0.1267996,31.885
0.1334135,31.734999
0.14857331,31.744999
0.15853934,31.765
0.16768476,31.75
0.16950208,31.635
0.16292314,31.5
0.15599114,31.39
0.14545387,31.355
0.13773839,31.435
0.13177824,31.365
0.12675287,31.289999
0.12578692,31.835
0.13297063,31.715
0.12635833,31.724998
0.12491352,31.755
0.12693803,31.679998
0.1455437,31.64
0.18366335,31.545
0.21155407,31.455
0.17655465,31.56
0.1305729,31.859999
0.12250739,32.1
0.117678754,32.23
0.11178558,32.245
0.11059749,32.335
0.118269935,32.105
0.12196387,31.795
0.118956566,31.72
0.11319768,32.07
0.10709063,32.34
0.107263826,32.235
0.11047371,32.3
0.11530116,32.13
0.115475416,32.27
0.11774828,32.02
0.11441049,31.9
0.108449124,31.994999
0.11178578,31.929998
0.11437474,31.835
0.12203646,31.9
0.11676846,32.094997
0.108001314,32.274998
0.11843837,31.185
0.13798742,31.474998
0.13076784,31.744999
0.12864469,31.715
0.12813072,31.644999
0.12017041,31.734999
0.12258331,31.744999
0.12993433,31.904999
0.13608965,32.265
0.14636518,32.059998
0.15448835,31.885
0.15953061,31.849998
0.16381894,31.804998
0.16486795,31.49
0.1589393,31.24
0.14411776,31.314999
0.1364395,31.359999
0.12956204,31.435
0.12327262,31.42
0.12578677,31.42
0.12966508,31.675
0.12986968,31.935
0.13232091,31.75
0.13653697,31.635
0.15014793,31.619999
0.28280023,31.654999
0.45072064,31.785
0.255538,31.685
0.14847542,31.76
0.12426097,31.99
0.11972936,32.21
0.11799553,32.295
0.1198758,32.245
0.12601858,32.155
0.12445054,32.125
0.121341616,32.14
0.11951054,32.13
0.11402279,32.52
0.1104055,32.64
0.107950404,32.425
0.106564984,32.29
0.11043233,32.165
0.11507033,32.195
0.11025737,32.125
0.10469307,32.03
0.10543947,31.875
0.11497531,31.84
0.121170506,31.724998
0.120560005,31.81
0.11257318,32.04
0.12328812,31.045
0.14026393,31.269999
0.12459268,31.39
0.12877905,31.47
0.13014999,31.644999
0.12849665,31.644999
0.128836,31.64
0.13323127,31.955
0.14250347,32.265
0.14101869,32.219997
0.13901785,32.04
0.14284477,31.955
0.15512884,31.625
0.15888745,31.295
0.14424576,31.404999
0.13805631,31.429998
0.1316611,31.609999
0.12705848,31.67
0.12272146,31.585
0.120201364,31.699999
0.121368535,31.845
0.12727898,31.84
0.1292834,31.82
0.13025285,32.024998
0.13499206,32.105
0.29450625,31.785
0.3457843,31.564999
0.19603986,31.699999
0.12590735,31.789999
0.12552924,31.689999
0.12618655,31.744999
0.12635113,31.92
0.14765991,32.38
0.12999988,32.434998
0.120251425,32.265
0.11681749,32.085
0.11533278,32.155
0.112527564,32.28
0.11026684,32.305
0.10625449,32.32
0.10317605,32.329998
0.104546286,32.145
0.10595361,32.015
0.10609613,31.994999
0.108293824,31.929998
0.11216706,31.885
0.114730895,31.904999
0.11986221,32.015
0.12241301,31.984999
0.11806526,31.949999
0.091099,31.045
0.114685476,31.154999
0.113937564,31.045
0.12531339,31.13
0.13407631,31.39
0.13402753,31.615
0.14516528,32.055
0.1385337,32.04
0.1352264,32.645
0.1339342,32.555
0.13625155,32.295
0.143316,32.13
0.14754368,31.755
0.14909549,31.955
0.13592057,31.949999
0.13101007,31.865
0.13121594,31.89
0.12527306,31.91
0.12262542,31.82
0.12308228,31.89
0.123709075,31.76
0.12406863,31.785
0.12638554,31.9
0.12422556,32.005
0.12428937,32.035
0.1270049,31.83
0.12789515,32.075
0.12244827,32.035
0.12114269,31.859999
0.120249525,31.865
0.12308045,31.91
0.12912779,31.76
0.12454593,31.8
0.12099658,32.059998
0.11902827,32.315
0.1181218,32.219997
0.114367835,32.219997
0.109564826,32.3
0.10853891,32.36
0.106782526,32.395
0.10319217,32.395
0.10174997,32.3
0.10236046,32.035
0.106006004,31.98
0.10853831,32.075
0.108033225,32.05
0.10964662,32.105
0.11293697,32.01
0.11647274,31.945
0.117712855,31.894999
0.11018313,31.074999
0.11932372,31.359999
0.1144091,31.38
0.10936456,31.529999
0.1151211,31.314999
0.121450014,31.324999
0.11132429,31.47
0.13471563,31.859999
0.13303359,32.364998
0.14030175,32.46
0.15069173,32.17
0.16339171,31.955
0.16173485,31.91
0.13750048,32.02
0.1258685,32.015
0.13110754,31.929998
0.13146938,31.84
0.12544903,31.865
0.121235766,32.01
0.12609676,32.07
0.1260898,31.955
0.12460868,32.01
0.12378942,32.094997
0.116796635,32.16
0.11436505,31.949999
0.118713535,31.689999
0.1162756,31.72
0.11557536,32.085
0.117196225,32.155
0.11679595,31.875
0.12123561,31.734999
0.1265431,31.779999
0.12248974,31.679998
0.11983693,32.079998
0.12023662,32.39
0.11837119,32.605
0.113349,32.87
0.11161975,32.64
0.10860632,32.41
0.10781536,32.184998
0.10738255,31.949999
0.10494326,31.824999
0.107086174,31.804998
0.111278184,31.82
0.11294046,31.974998
0.11022744,32.035
0.10970941,31.955
0.109623596,31.894999
0.109637655,31.904999
0.115424365,31.914999
0.1255358,31.765
0.13365375,31.92
0.12858704,31.755
0.10957435,31.994999
0.11431865,31.929998
0.108506784,31.56
0.10976297,31.429998
0.11627923,31.595
0.13817056,32.594997
0.14889507,32.55
0.16198894,32.105
0.1584348,31.885
0.15416549,31.81
0.13551553,32.02
0.12503049,32.065
0.12637982,32.04
0.12618782,31.849998
0.11897607,31.9
0.11112365,32.1
0.11417473,32.094997
0.120885506,32.09
0.1208136,32.09
0.119504936,32
0.11749237,31.914999
0.11610535,31.82
0.115316324,31.875
0.112584285,32
0.11186103,32.14
0.11237776,32.535
0.11244389,31.949999
0.119160034,32.07
0.12268098,32.01
0.1193527,31.97
0.11245528,32.364998
0.11718469,32.61
0.12136519,32.715
0.11908844,32.575
0.11515791,32.66
0.11528519,32.635
0.11500073,32.385
0.10840966,31.9
0.10610873,31.734999
0.1104245,32
0.112527415,32.265
0.11450464,31.929998
0.110679016,31.904999
0.106939375,31.949999
0.10731109,31.925
0.105533905,31.855
0.10457191,31.994999
0.12479847,31.554998
0.13146754,31.64
0.12694624,31.519999
0.11817656,32.045
0.111578785,32.1
0.10944903,31.74
0.10814494,31.935
0.12178005,32.45
0.15188082,32.505
0.16188306,32.41
0.16108786,32.295
0.1492096,32.04
0.13913961,32.184998
0.1243827,32.05
0.1181587,31.92
0.11392856,32.005
0.11219324,31.97
0.11054659,31.949999
0.11129261,31.824999
0.11321082,32.024998
0.11624443,32.03
0.11593017,31.945
0.11768996,31.99
0.12191175,32.01
0.12238344,32.005
0.12262766,31.929998
0.119604304,31.9
0.115325265,31.994999
0.11369342,32.1
0.11314015,32.149998
0.11442503,32.055
0.113109715,32.075
0.11174948,32.015
0.1222732,32.44
0.12125292,32.755
0.12031228,32.844997
0.12119464,32.27
0.11077088,32.579998
0.11263444,32.239998
0.1201295,32.255
0.11399276,31.925
0.11369323,31.914999
0.11159716,31.925
0.11092314,32.235
0.113425985,31.994999
0.1118625,31.845
0.10746827,31.914999
0.10703337,31.89
0.10776787,32.02
0.09910264,32.3
0.11234084,31.675
0.11106315,31.55
0.114763804,31.664999
0.10898279,31.67
0.10677936,31.535
0.107571974,31.414999
0.10872672,32.045
0.12411492,31.744999
0.13847293,32.28
0.14163901,32.875
0.14185801,32.655
0.13437429,32.285
0.12325248,31.91
0.116389744,32.07
0.112713546,32.045
0.11134453,32.135
0.110258594,32.125
0.10717233,31.96
0.108807854,32.105
0.11062726,32.079998
0.112923205,32.01
0.11613261,31.965
0.118060395,31.97
0.12128644,31.82
0.118014835,31.75
0.12140932,32.03
0.120643534,31.875
0.11433835,31.955
0.112347804,31.89
0.10998022,32.065
0.10583888,32.295
0.10596656,32.114998
0.11138143,31.859999
0.11331192,32.255
0.11674526,32.094997
0.10418266,32.215
0.09852187,31.73
0.10414765,32.27
0.10603427,32.18
0.11249161,32.715
0.106351204,32.239998
0.10920037,32.239998
0.11036959,31.914999
0.10879915,32.375
0.11506836,32.325
0.114633285,32.26
0.109451704,31.99
0.10927622,31.855
0.10760019,32.219997
0.10839633,32.125
0.112783596,31.595
0.11358755,31.814999
0.114889435,31.765
0.111573905,31.609999
0.10835751,31.515
0.10643581,31.71
0.11703688,31.885
0.1272863,32.184998
0.1305683,32.62
0.13410442,32.535
0.13625963,32.14
0.1324886,31.984999
0.12239089,31.955
0.1153839,31.849998
0.11482272,31.994999
0.115645,31.984999
0.11405035,32.07
0.10898097,32.225
0.10971305,32.375
0.11192736,32.1
0.11389527,31.955
0.11553572,32.02
0.11373943,32.17
0.11105894,32.255
0.110123895,31.894999
0.11648247,31.929998
0.11891448,31.91
0.11584546,31.849998
0.110513225,31.619999
0.10505724,31.63
0.10095309,31.859999
0.10556059,31.48
0.10717294,31.769999
0.110676125,32.155
0.10811691,32.559998
0.11054262,33.024998
0.1150752,31.845
0.11402883,32.625
0.103633516,32.195
0.105123326,32.29
0.107848234,32.35
0.10952943,32.12
0.1109561,32.055
0.11221435,32.075
0.10881047,32.005
0.11411267,32.04
0.11054974,31.845
0.109208636,31.974998
0.105353475,32.149998
0.10731011,32.114998
0.11694756,31.455
0.115607835,31.644999
0.11591486,31.765
0.11211015,31.755
0.109028846,31.63
0.11274642,31.564999
0.123609014,31.654999
0.13141659,32.035
0.13220695,32.28
0.130916,32.545
0.13046455,32.555
0.12847927,32.204998
0.12292462,32
0.11906982,31.98
0.11884622,32.09
0.11695614,32.18
0.11404912,32.204998
0.115478784,32.3
0.115619525,32.219997
0.11294452,32.015
0.11369256,31.945
0.11342775,32.035
0.11238082,32.26
0.114639334,32.344997
0.1185562,32.085
0.124778196,31.615
0.12250812,31.545
0.11719306,31.64
0.11430348,31.564999
0.10874421,31.64
0.10750262,31.744999
0.113849334,31.625
0.11586151,31.785
0.11624263,31.744999
0.119834684,31.89
0.11498675,32.35
0.110887654,32.18
0.10554525,32.735
0.101619765,32.719997
0.106466495,32.29
0.109023795,32.13
0.10606175,32.184998
0.10708703,32.295
0.10595849,32.059998
0.10467127,31.885
0.09645193,31.83
0.09946541,32.005
0.10001246,32.305
0.09962982,32.315
0.09962463,32.25
0.116734095,31.465
0.116463386,31.64
0.11584628,31.67
0.1144364,31.585
0.109485514,31.47
0.12042014,31.449999
0.12936942,31.39
0.13332689,31.465
0.13016464,32.32
0.12981038,32.505
0.13358283,32.54
0.13109718,32.524998
0.12200316,32.305
0.11598751,32.094997
0.11578372,32.015
0.1138272,32.07
0.10967481,32.265
0.111643024,32.04
0.12018142,31.865
0.12216786,31.869999
0.1183988,31.885
0.11557756,31.855
0.11654023,31.974998
0.12109186,32.035
0.12516758,32.239998
0.12771745,32.01
0.12728572,31.804998
0.123059586,31.83
0.11905328,31.865
0.11695388,31.859999
0.11962777,31.925
0.12510972,31.869999
0.12710044,32.024998
0.11937389,32.954998
0.114087485,32.78
0.11362191,32.41
0.11831362,32.59
0.11409878,32.559998
0.10472064,32.265
0.104002655,32.325
0.10674739,32.344997
0.10847875,32.434998
0.10949162,32.44
0.11011481,32.315
0.104105964,31.814999
0.10047001,31.84
0.100198835,32
0.10185803,32.09
0.101054825,32.415
0.100373216,32.195
0.11818578,31.699999
0.11076328,31.795
0.1082098,31.72
0.11847896,31.435
0.12297057,31.269999
0.12269788,31.515
0.12659687,31.8
0.1283196,31.724998
0.12645037,31.76
0.12595844,31.789999
0.12819742,32.2
0.124866396,32.3
0.11924436,32.04
0.1148204,32.015
0.11556182,32.059998
0.12195242,32.135
0.1235288,32.024998
0.12727876,31.955
0.12969735,31.925
0.12707232,31.96
0.12154818,32.005
0.12169683,31.98
0.124221444,31.994999
0.12901013,32.045
0.13135615,32.065
0.12949051,32
0.12751913,31.859999
0.121367544,31.73
0.119332604,31.695
0.12155611,31.859999
0.124314375,32.01
0.12787151,32.045
0.123827554,32.135
0.118153214,32.18
0.11714964,32.59
0.116171345,33.34
0.10893882,33.13
0.10666887,32.755
0.10765008,32.46
0.10661393,32.265
0.10701845,32.245
0.10682681,32.434998
0.10794523,32.52
0.10690692,32.344997
0.10372227,31.939999
0.09857596,31.859999
0.097326025,32
0.09964245,32.105
0.10263128,32.079998
0.10144473,32.075
0.114219345,32.035
0.11001948,31.949999
0.11135771,31.84
0.118352324,31.789999
0.12194211,31.804998
0.12304426,31.779999
0.11977819,32.125
0.116210714,32.075
0.10964466,32.13
0.111234635,31.755
0.113615334,32
0.1140009,32.28
0.114958875,32
0.11008012,31.955
0.11686764,32.13
0.1272823,32.094997
0.12669337,32.015
0.13417391,31.945
0.13839075,32.03
0.12451883,31.865
0.12100967,31.785
0.121052,31.914999
0.12494332,32.015
0.12841503,32.02
0.13235545,32.04
0.13192382,32.114998
0.13120717,31.96
0.123604454,31.769999
0.12190008,31.699999
0.12503977,31.885
0.120250374,32.219997
0.11819925,32.344997
0.11669448,32.13
0.11496207,31.96
0.114532255,32.295
0.11100776,32.53
0.10625665,32.329998
0.10597579,32.325
0.10749118,32.475
0.11066508,32.375
0.10965763,32.19
0.10976934,32.235
0.11310234,32.425
0.11221839,32.225
0.105873816,32.114998
0.099063665,32.305
0.09703498,32.16
0.10268788,31.925
0.10344702,31.875
0.09652302,31.92
0.11143388,31.91
0.115017734,31.789999
0.11326326,31.72
0.116486125,31.595
0.11823151,32.024998
0.11620303,31.92
0.10856957,31.76
0.107236,31.925
0.115704626,32.065
0.11573178,31.824999
0.117619544,32.3
0.11628216,32.29
0.109590426,32.04
0.109111674,31.89
0.105757535,31.974998
0.11566144,31.99
0.12617105,31.935
0.1344143,32.335
0.13207963,32.12
0.124782056,31.945
0.12744823,31.994999
0.118035,32.165
0.11371345,32.114998
0.11682508,31.97
0.12624776,32.165
0.12926985,32.1
0.12758672,32.14
0.12201432,31.945
0.116055965,31.82
0.114485055,32.29
0.117482625,32.355
0.114628874,32.335
0.11542303,32.16
0.109733716,31.965
0.10201026,32.46
0.09795581,32.44
0.10001412,31.695
0.10092591,31.849998
0.101327084,32.25
0.11750379,32.21
0.12063528,32.239998
0.11718799,32.195
0.113441154,32.14
0.10849663,32.085
0.107826225,32
0.10141704,32.309998
0.097275764,32.05
0.10014988,31.849998
0.09848239,31.96
0.10126985,31.99
0.11925838,31.935
0.12072397,31.769999
0.12351912,31.8
0.13050152,32.02
0.12565134,32.17
0.12462128,32.114998
0.11859914,31.71
0.11877956,31.984999
0.12209565,31.865
0.12131894,31.914999
0.117704354,31.849998
0.1153037,32.18
0.11445562,32.29
0.11423374,32.065
0.106627345,32.05
0.10620313,32.04
0.1147295,32.155
0.122966334,32.215
0.1226025,32.21
0.116279386,32.07
0.121204205,32.01
0.11346298,32.215
0.11098749,32.46
0.114237465,32.114998
0.119424306,32.125
0.11985085,32.07
0.11538456,31.869999
0.11763136,32
0.11290543,31.91
0.113016084,31.904999
0.11297939,31.994999
0.11228719,32.29
0.109548606,32.149998
0.10796029,32.035
0.11314977,32.579998
0.11098291,32.335
0.10589999,31.96
0.10513134,31.519999
0.10304903,31.965
0.10751836,31.9
0.10743532,32.03
0.110095955,32.135
0.11131326,32.13
0.11558827,32.295
0.118188165,32.17
0.10886022,32.17
0.10126951,32.065
0.10350131,31.965
0.098685436,32
0.10098702,32.024998
0.12102439,31.9
0.12301179,31.92
0.12059826,32.03
0.12152483,32.48
0.12162034,32.7
0.11208175,32.155
0.11705216,31.635
0.12261673,31.58
0.121456064,31.904999
0.11609422,31.994999
0.115339205,32.329998
0.10983451,32.059998
0.11341006,32.125
0.116442904,32.045
0.11561008,31.894999
0.10798772,32.434998
0.10637806,32.215
0.11146041,32.12
0.12361114,32.059998
0.11506055,31.955
0.10892595,32.005
0.10586604,32.255
0.10139906,32.895
0.10716063,32.045
0.10467636,32.165
0.112361416,32.265
0.11318419,31.974998
0.10884253,31.83
0.11809439,31.664999
0.115449525,31.609999
0.118035145,31.644999
0.12825726,32.05
0.11325511,32.36
0.11233794,32.274998
0.11127538,32.37
0.115462996,32.36
0.11462379,32.274998
0.10479663,31.845
0.095715106,31.765
0.09104988,32.024998
0.11974735,31.875
0.11955621,31.92
0.11645596,31.859999
0.11450533,32.315
0.1148654,32.274998
0.12065246,32.04
0.114178896,31.914999
0.1045189,31.984999
0.10113298,32.024998
0.10326619,32.045
0.11664046,32.114998
0.11453155,32.055
0.11436377,32.079998
0.11607102,32.265
0.1142099,32.399998
0.11080978,32.245
0.112038985,32.3
0.11202112,31.984999
0.11404461,31.845
0.11404238,32.015
0.10458818,32.375
0.09947988,32.385
0.10335302,32.255
0.11083278,32.19
0.11404759,31.885
0.115884714,31.92
0.119346716,31.765
0.10928164,31.699999
0.113838755,31.835
0.11117615,31.849998
0.10874112,31.935
0.10611754,32.13
0.10829929,32.05
0.10969472,31.81
0.107007064,31.89
0.10750459,31.98
0.10974697,32.05
0.11648397,31.8
0.117308155,31.644999
0.11184125,31.72
0.11830775,31.385
0.12658843,31.705
0.12051737,32.024998
0.11683197,31.914999
0.11830747,31.965
0.109383926,31.654999
0.10944817,32.079998
0.111556806,32.245
0.1040403,32.065
0.11194673,32.515
0.12954979,31.439999
0.12346344,31.599998
0.11477326,31.939999
0.11510022,31.785
0.11183891,31.73
0.11275808,31.84
0.11406561,31.705
0.105881214,31.98
0.10504861,32.085
0.10375584,32.19
0.1195585,32.195
0.11939285,32.145
0.11955003,32.1
0.11980195,32.21
0.1198946,32.44
0.1168206,32.59
0.116057195,32.25
0.11334144,31.904999
0.111968935,31.804998
0.11006548,32.2
0.10396195,32.485
0.10039151,32.469997
0.099899754,32.23
0.10206661,31.875
0.10778132,31.744999
0.12205366,31.505
0.12466124,31.615
0.1160262,31.89
0.10833056,31.8
0.10612899,31.625
0.11099739,31.734999
0.11207946,31.965
0.1111209,32.13
0.111306675,32.219997
0.106081255,32.135
0.10113724,31.994999
0.10394944,31.849998
0.11489076,31.81
0.117409505,31.63
0.11939765,31.625
0.12040725,31.595
0.13031746,31.734999
0.122619525,31.675
0.120091826,31.785
0.112392545,32.024998
0.11376668,31.904999
0.1109699,32.149998
0.10769695,32.07
0.11385525,31.885
0.117604814,31.849998
0.12565325,31.474998
0.12204177,31.64
0.118060745,31.99
0.11548721,31.96
0.11619074,31.9
0.11221105,31.994999
0.10881507,31.865
0.10364274,31.865
0.10535963,32.024998
0.10814543,32.175
0.19826584,31.095
0.1826756,30.865
0.15638544,31.095
0.16776553,31.279999
0.16804165,31.42
0.16274431,31.265
0.15936974,30.925
0.14312227,30.8
0.13544285,30.804998
0.13398613,30.939999
0.13580593,30.935
0.13564147,31.019999
0.13322274,31.035
0.13419014,31.105
0.13686356,31.484999
0.1379277,31.425
0.1257889,31.289999
0.13122301,31.039999
0.12458543,30.734999
0.13146242,30.57
0.13414168,30.939999
0.12826504,31.32
0.12011104,31.779999
0.11501428,31.81
0.11627462,31.88
0.1256082,32.07
0.12634553,32.02
0.12555382,31.72
0.124053895,31.73
0.11714572,31.689999
0.11668466,31.635
0.13046278,31.679998
0.12888171,31.885
0.1233256,31.849998
0.12338784,31.615
0.10815147,31.619999
0.1008909,31.74
0.10186522,32.03
0.107452966,32.18
0.11135983,32.01
0.11592282,31.939999
0.11376675,31.904999
0.110574365,31.84
0.10444369,31.84
0.09579927,31.74
0.088507794,31.525
0.08091492,31.875
0.082018144,31.644999
0.09568885,31.63
0.09890101,31.675
0.19542174,30.664999
0.18629949,30.9
0.17283873,31.119999
0.16982442,31.58
0.16865858,31.25
0.1613895,31.08
0.16242261,30.859999
0.14328378,30.66
0.13629688,30.904999
0.13483454,30.96
0.13486335,30.89
0.14133474,31.189999
0.14020833,31.39
0.13694061,31.529999
0.13041866,31.49
0.12190875,31.414999
0.11300232,31.38
0.13828483,31.244999
0.12785819,30.835
0.13028647,30.58
0.13070035,31.035
0.1310758,31.519999
0.12565829,31.734999
0.12357089,31.91
0.119151995,31.99
0.116614066,32.165
0.12167581,31.98
0.124351084,31.855
0.12814234,31.824999
0.12693924,31.835
0.12307721,31.869999
0.123355314,31.849998
0.12341994,31.439999
0.117980555,31.51
0.094163336,31.75
0.10960992,31.644999
0.102052,31.875
0.100123495,32.035
0.100390136,32.17
0.1044306,32.28
0.109545134,32.135
0.11022915,31.9
0.10901038,31.88
0.1060603,31.84
0.10810264,31.65
0.08814004,31.724998
0.08255944,32.29
0.08268446,32.329998
0.121963695,32.045
0.121963695,31.734999
0.18388258,30.824999
0.18590611,30.935
0.17773634,31.029999
0.169944,31.5
0.17611085,31.295
0.16395973,31.16
0.15583123,31.144999
0.14683568,30.88
0.14142703,30.875
0.13497885,30.804998
0.13342763,30.865
0.13604674,31.244999
0.12904933,31.38
0.13412464,31.644999
0.127848,31.564999
0.11825214,31.48
0.118108146,31.67
0.12952408,31.359999
0.1307937,30.859999
0.12340524,30.929998
0.120349966,31.435
0.12969795,31.81
0.13549474,31.765
0.13509321,31.795
0.12966968,31.824999
0.12782559,31.894999
0.13606143,32.105
0.14108886,32.03
0.13473189,31.885
0.13207896,31.679998
0.12559555,31.615
0.1248916,30.929998
0.11750033,30.859999
0.117980525,31.605
0.11827272,31.8
0.09650583,31.664999
0.10647585,31.785
0.10420192,32.274998
0.10413777,32.195
0.10843106,32.125
0.106035724,32.105
0.09921261,32.065
0.09925795,32.12
0.086702764,31.92
0.09538746,31.789999
0.09189776,31.914999
0.09208582,32.07
0.09261207,32.195
0.12176391,32.28
0.11155694,31.25
0.17271286,31.494999
0.17788629,31.455
0.17552263,31.449999
0.16344142,31.635
0.16282637,31.554998
0.16146205,31.4
0.15815683,31.355
0.14811769,31.119999
0.1509429,30.98
