Pixel-X,Pixel-Y,Longitude,Latitude,chlor_a,sst
49.5,17.5,125.3124949,-5.5625,0.38665986,26.369999
0.5,18.5,123.2708282,-5.604166667,0.36887303,27.22
1.5,18.5,123.3124949,-5.604166667,0.3850907,27.15
2.5,18.5,123.3541616,-5.604166667,0.3996393,27.125
3.5,18.5,123.3958282,-5.604166667,0.42298725,27.085
4.5,18.5,123.4374949,-5.604166667,0.4659383,27.08
5.5,18.5,123.4791616,-5.604166667,0.6868133,27.025
6.5,18.5,123.5208282,-5.604166667,1.9098265,27.16
7.5,18.5,123.5624949,-5.604166667,2.8645144,27.34
8.5,18.5,123.6041616,-5.604166667,0.8506344,27.195
9.5,18.5,123.6458282,-5.604166667,0.5462517,27.035
10.5,18.5,123.6874949,-5.604166667,0.44614172,26.935
11.5,18.5,123.7291616,-5.604166667,0.420846,26.925
12.5,18.5,123.7708282,-5.604166667,0.42513886,26.96
13.5,18.5,123.8124949,-5.604166667,0.3851064,26.949999
14.5,18.5,123.8541616,-5.604166667,0.38555375,26.945
15.5,18.5,123.8958282,-5.604166667,0.38341084,26.795
16.5,18.5,123.9374949,-5.604166667,0.38130388,26.63
17.5,18.5,123.9791616,-5.604166667,0.36680165,26.599998
18.5,18.5,124.0208282,-5.604166667,0.35303316,26.715
19.5,18.5,124.0624949,-5.604166667,0.36002272,26.734999
20.5,18.5,124.1041616,-5.604166667,0.38132077,26.734999
21.5,18.5,124.1458282,-5.604166667,0.3767412,26.744999
22.5,18.5,124.1874949,-5.604166667,0.36449996,26.734999
23.5,18.5,124.2291616,-5.604166667,0.35935974,26.734999
24.5,18.5,124.2708282,-5.604166667,0.36722788,26.785
25.5,18.5,124.3124949,-5.604166667,0.37512514,26.814999
26.5,18.5,124.3541616,-5.604166667,0.38539276,26.765
27.5,18.5,124.3958282,-5.604166667,0.41252097,26.72
28.5,18.5,124.4374949,-5.604166667,0.4417731,26.755
29.5,18.5,124.4791616,-5.604166667,0.4410582,26.744999
30.5,18.5,124.5208282,-5.604166667,0.43509755,26.71
31.5,18.5,124.5624949,-5.604166667,0.44580725,26.715
32.5,18.5,124.6041616,-5.604166667,0.51391554,26.67
33.5,18.5,124.6458282,-5.604166667,0.4963102,26.599998
34.5,18.5,124.6874949,-5.604166667,0.46704584,26.555
35.5,18.5,124.7291616,-5.604166667,0.4255901,26.609999
36.5,18.5,124.7708282,-5.604166667,0.40313563,26.625
37.5,18.5,124.8124949,-5.604166667,0.41885868,26.734999
38.5,18.5,124.8541616,-5.604166667,0.42110023,26.595
39.5,18.5,124.8958282,-5.604166667,0.41325924,26.539999
40.5,18.5,124.9374949,-5.604166667,0.39906064,26.545
41.5,18.5,124.9791616,-5.604166667,0.40071854,26.505
42.5,18.5,125.0208282,-5.604166667,0.40159604,26.455
43.5,18.5,125.0624949,-5.604166667,0.41432226,26.465
44.5,18.5,125.1041616,-5.604166667,0.4449498,26.385
45.5,18.5,125.1458282,-5.604166667,0.46593463,26.365
46.5,18.5,125.1874949,-5.604166667,0.46199685,26.324999
47.5,18.5,125.2291616,-5.604166667,0.45705763,26.3
48.5,18.5,125.2708282,-5.604166667,0.42463127,26.224998
49.5,18.5,125.3124949,-5.604166667,0.40049738,26.205
0.5,19.5,123.2708282,-5.645833333,0.35611615,27.09
1.5,19.5,123.3124949,-5.645833333,0.37132707,27.039999
2.5,19.5,123.3541616,-5.645833333,0.38514236,27.005
3.5,19.5,123.3958282,-5.645833333,0.40104994,26.98
4.5,19.5,123.4374949,-5.645833333,0.42529154,26.984999
5.5,19.5,123.4791616,-5.645833333,0.44604293,26.96
6.5,19.5,123.5208282,-5.645833333,0.7105309,26.984999
7.5,19.5,123.5624949,-5.645833333,1.541368,27.24
8.5,19.5,123.6041616,-5.645833333,1.8674537,27.39
9.5,19.5,123.6458282,-5.645833333,0.86020076,27.14
10.5,19.5,123.6874949,-5.645833333,0.48459795,27.045
11.5,19.5,123.7291616,-5.645833333,0.427225,27.045
12.5,19.5,123.7708282,-5.645833333,0.41921493,27.01
13.5,19.5,123.8124949,-5.645833333,0.41062415,26.945
14.5,19.5,123.8541616,-5.645833333,0.40079543,26.89
15.5,19.5,123.8958282,-5.645833333,0.39893556,26.88
16.5,19.5,123.9374949,-5.645833333,0.39682636,26.824999
17.5,19.5,123.9791616,-5.645833333,0.39209947,26.76
18.5,19.5,124.0208282,-5.645833333,1.0403264,26.795
19.5,19.5,124.0624949,-5.645833333,0.99345994,26.769999
20.5,19.5,124.1041616,-5.645833333,0.37178367,26.769999
21.5,19.5,124.1458282,-5.645833333,0.3691815,26.845
22.5,19.5,124.1874949,-5.645833333,0.37277487,26.894999
23.5,19.5,124.2291616,-5.645833333,0.40521136,26.845
24.5,19.5,124.2708282,-5.645833333,0.43472654,26.769999
25.5,19.5,124.3124949,-5.645833333,0.40974608,26.76
26.5,19.5,124.3541616,-5.645833333,0.4033008,26.775
27.5,19.5,124.3958282,-5.645833333,0.40288875,26.779999
28.5,19.5,124.4374949,-5.645833333,0.40703368,26.8
29.5,19.5,124.4791616,-5.645833333,0.41519052,26.795
30.5,19.5,124.5208282,-5.645833333,0.41274488,26.779999
31.5,19.5,124.5624949,-5.645833333,0.42507103,26.76
32.5,19.5,124.6041616,-5.645833333,0.47186786,26.664999
33.5,19.5,124.6458282,-5.645833333,0.46308246,26.555
34.5,19.5,124.6874949,-5.645833333,0.4185132,26.58
35.5,19.5,124.7291616,-5.645833333,0.41079095,26.619999
36.5,19.5,124.7708282,-5.645833333,0.43787253,26.644999
37.5,19.5,124.8124949,-5.645833333,0.43531692,26.644999
38.5,19.5,124.8541616,-5.645833333,0.43195316,26.525
39.5,19.5,124.8958282,-5.645833333,0.43334842,26.465
40.5,19.5,124.9374949,-5.645833333,0.42010245,26.5
41.5,19.5,124.9791616,-5.645833333,0.42048746,26.49
42.5,19.5,125.0208282,-5.645833333,0.43120185,26.38
43.5,19.5,125.0624949,-5.645833333,0.4371699,26.285
44.5,19.5,125.1041616,-5.645833333,0.44838613,26.244999
45.5,19.5,125.1458282,-5.645833333,0.463935,26.26
46.5,19.5,125.1874949,-5.645833333,0.49565598,26.285
47.5,19.5,125.2291616,-5.645833333,0.49353063,26.269999
48.5,19.5,125.2708282,-5.645833333,0.47164938,26.269999
49.5,19.5,125.3124949,-5.645833333,0.43684968,26.295
0.5,20.5,123.2708282,-5.6875,0.353436,27.045
1.5,20.5,123.3124949,-5.6875,0.35880274,27.029999
2.5,20.5,123.3541616,-5.6875,0.35898837,27.08
3.5,20.5,123.3958282,-5.6875,0.35509253,27.095
4.5,20.5,123.4374949,-5.6875,0.38114896,27
5.5,20.5,123.4791616,-5.6875,0.38653132,26.945
6.5,20.5,123.5208282,-5.6875,0.39830863,26.949999
7.5,20.5,123.5624949,-5.6875,0.43489376,26.885
8.5,20.5,123.6041616,-5.6875,0.48473188,27.605
9.5,20.5,123.6458282,-5.6875,1.1907784,27.635
10.5,20.5,123.6874949,-5.6875,0.897493,27.295
11.5,20.5,123.7291616,-5.6875,0.42705894,27.119999
12.5,20.5,123.7708282,-5.6875,0.4250375,26.949999
13.5,20.5,123.8124949,-5.6875,0.45218906,26.984999
14.5,20.5,123.8541616,-5.6875,0.44197878,26.939999
15.5,20.5,123.8958282,-5.6875,0.42912015,26.855
16.5,20.5,123.9374949,-5.6875,0.40810323,26.84
17.5,20.5,123.9791616,-5.6875,0.3964083,26.835
18.5,20.5,124.0208282,-5.6875,0.39369202,26.765
19.5,20.5,124.0624949,-5.6875,0.39287105,26.779999
20.5,20.5,124.1041616,-5.6875,0.3754818,26.869999
21.5,20.5,124.1458282,-5.6875,0.37870106,26.89
22.5,20.5,124.1874949,-5.6875,0.39004198,26.904999
23.5,20.5,124.2291616,-5.6875,0.40075552,26.81
24.5,20.5,124.2708282,-5.6875,0.41080865,26.755
25.5,20.5,124.3124949,-5.6875,0.41253984,26.785
26.5,20.5,124.3541616,-5.6875,0.41044757,26.785
27.5,20.5,124.3958282,-5.6875,0.4156881,26.769999
28.5,20.5,124.4374949,-5.6875,0.42456636,26.789999
29.5,20.5,124.4791616,-5.6875,0.4492745,26.83
30.5,20.5,124.5208282,-5.6875,0.45807612,26.769999
31.5,20.5,124.5624949,-5.6875,0.4603356,26.695
32.5,20.5,124.6041616,-5.6875,0.4480505,26.66
33.5,20.5,124.6458282,-5.6875,0.44196996,26.615
34.5,20.5,124.6874949,-5.6875,0.43245387,26.58
35.5,20.5,124.7291616,-5.6875,0.41238904,26.63
36.5,20.5,124.7708282,-5.6875,0.40804002,26.705
37.5,20.5,124.8124949,-5.6875,0.4178143,26.664999
38.5,20.5,124.8541616,-5.6875,0.3998587,26.519999
39.5,20.5,124.8958282,-5.6875,0.4053161,26.465
40.5,20.5,124.9374949,-5.6875,0.38246047,26.425
41.5,20.5,124.9791616,-5.6875,0.41489118,26.385
42.5,20.5,125.0208282,-5.6875,0.44951826,26.369999
43.5,20.5,125.0624949,-5.6875,0.4738926,26.275
44.5,20.5,125.1041616,-5.6875,0.48071384,26.265
45.5,20.5,125.1458282,-5.6875,0.4931542,26.285
46.5,20.5,125.1874949,-5.6875,0.51293206,26.279999
47.5,20.5,125.2291616,-5.6875,0.48639318,26.335
48.5,20.5,125.2708282,-5.6875,0.44661242,26.32
49.5,20.5,125.3124949,-5.6875,0.4213061,26.295
0.5,21.5,123.2708282,-5.729166667,0.342476,27.07
1.5,21.5,123.3124949,-5.729166667,0.34010598,27.045
2.5,21.5,123.3541616,-5.729166667,0.3443001,27.015
3.5,21.5,123.3958282,-5.729166667,0.3643046,27.025
4.5,21.5,123.4374949,-5.729166667,0.3632976,26.99
5.5,21.5,123.4791616,-5.729166667,0.3713054,26.945
6.5,21.5,123.5208282,-5.729166667,0.37760052,26.92
7.5,21.5,123.5624949,-5.729166667,0.41087976,26.925
8.5,21.5,123.6041616,-5.729166667,0.8543919,27.43
9.5,21.5,123.6458282,-5.729166667,2.1574268,27.555
10.5,21.5,123.6874949,-5.729166667,2.704216,27.465
11.5,21.5,123.7291616,-5.729166667,2.3082602,27.449999
12.5,21.5,123.7708282,-5.729166667,1.1434444,27.279999
13.5,21.5,123.8124949,-5.729166667,0.47910807,27.285
14.5,21.5,123.8541616,-5.729166667,0.44197965,27.029999
15.5,21.5,123.8958282,-5.729166667,0.42912057,26.824999
16.5,21.5,123.9374949,-5.729166667,0.40810338,26.66
17.5,21.5,123.9791616,-5.729166667,0.3964084,26.869999
18.5,21.5,124.0208282,-5.729166667,0.3944267,26.89
19.5,21.5,124.0624949,-5.729166667,0.4029586,26.875
20.5,21.5,124.1041616,-5.729166667,0.4043759,26.845
21.5,21.5,124.1458282,-5.729166667,0.63804555,26.96
22.5,21.5,124.1874949,-5.729166667,0.79421663,26.98
23.5,21.5,124.2291616,-5.729166667,0.5532614,26.914999
24.5,21.5,124.2708282,-5.729166667,0.44550264,26.845
25.5,21.5,124.3124949,-5.729166667,0.44364458,26.8
26.5,21.5,124.3541616,-5.729166667,0.4422168,26.785
27.5,21.5,124.3958282,-5.729166667,0.4220382,26.74
28.5,21.5,124.4374949,-5.729166667,0.4135477,26.74
29.5,21.5,124.4791616,-5.729166667,0.71827036,26.715
30.5,21.5,124.5208282,-5.729166667,0.5626337,26.625
31.5,21.5,124.5624949,-5.729166667,0.39709795,26.625
32.5,21.5,124.6041616,-5.729166667,0.3927403,26.635
33.5,21.5,124.6458282,-5.729166667,0.39827365,26.685
34.5,21.5,124.6874949,-5.729166667,0.37880194,26.75
35.5,21.5,124.7291616,-5.729166667,0.3734217,26.74
36.5,21.5,124.7708282,-5.729166667,0.40068626,26.705
37.5,21.5,124.8124949,-5.729166667,0.42728442,26.71
38.5,21.5,124.8541616,-5.729166667,0.44796002,26.675
39.5,21.5,124.8958282,-5.729166667,0.41786447,26.55
40.5,21.5,124.9374949,-5.729166667,0.40539423,26.43
41.5,21.5,124.9791616,-5.729166667,0.4420285,26.355
42.5,21.5,125.0208282,-5.729166667,0.4754241,26.31
43.5,21.5,125.0624949,-5.729166667,0.45661256,26.25
44.5,21.5,125.1041616,-5.729166667,0.45960808,26.275
45.5,21.5,125.1458282,-5.729166667,0.4796786,26.335
46.5,21.5,125.1874949,-5.729166667,0.48619154,26.349998
47.5,21.5,125.2291616,-5.729166667,0.47697708,26.345
48.5,21.5,125.2708282,-5.729166667,0.44244304,26.355
49.5,21.5,125.3124949,-5.729166667,0.4272484,26.295
0.5,22.5,123.2708282,-5.770833333,0.32563102,27.175
1.5,22.5,123.3124949,-5.770833333,0.30992827,27.13
2.5,22.5,123.3541616,-5.770833333,0.29584652,27.109999
3.5,22.5,123.3958282,-5.770833333,0.3262816,27.095
4.5,22.5,123.4374949,-5.770833333,0.3181398,27.09
5.5,22.5,123.4791616,-5.770833333,0.31778455,27.06
6.5,22.5,123.5208282,-5.770833333,0.348322,26.974998
7.5,22.5,123.5624949,-5.770833333,0.37921128,26.93
8.5,22.5,123.6041616,-5.770833333,0.4345793,26.789999
9.5,22.5,123.6458282,-5.770833333,1.0030259,27.154999
10.5,22.5,123.6874949,-5.770833333,1.8983723,27.05
11.5,22.5,123.7291616,-5.770833333,2.6607866,27.18
12.5,22.5,123.7708282,-5.770833333,1.4559797,27.17
13.5,22.5,123.8124949,-5.770833333,0.62304115,26.994999
14.5,22.5,123.8541616,-5.770833333,0.45887882,27.005
15.5,22.5,123.8958282,-5.770833333,NaN,27.01
16.5,22.5,123.9374949,-5.770833333,NaN,26.295
17.5,22.5,123.9791616,-5.770833333,NaN,26.64
18.5,22.5,124.0208282,-5.770833333,0.37475735,26.76
19.5,22.5,124.0624949,-5.770833333,0.4331713,26.76
20.5,22.5,124.1041616,-5.770833333,0.39981124,26.9
21.5,22.5,124.1458282,-5.770833333,0.4483734,26.98
22.5,22.5,124.1874949,-5.770833333,0.45563394,27
23.5,22.5,124.2291616,-5.770833333,0.42168656,26.885
24.5,22.5,124.2708282,-5.770833333,0.46590674,26.8
25.5,22.5,124.3124949,-5.770833333,0.5573994,26.84
26.5,22.5,124.3541616,-5.770833333,0.48036373,26.805
27.5,22.5,124.3958282,-5.770833333,0.398093,26.805
28.5,22.5,124.4374949,-5.770833333,0.37618187,26.785
29.5,22.5,124.4791616,-5.770833333,0.39611077,26.785
30.5,22.5,124.5208282,-5.770833333,0.38846123,26.724998
31.5,22.5,124.5624949,-5.770833333,0.3843407,26.715
32.5,22.5,124.6041616,-5.770833333,0.38394716,26.65
33.5,22.5,124.6458282,-5.770833333,0.3780869,26.734999
34.5,22.5,124.6874949,-5.770833333,0.36727208,26.715
35.5,22.5,124.7291616,-5.770833333,0.37190908,26.67
36.5,22.5,124.7708282,-5.770833333,0.41560954,26.664999
37.5,22.5,124.8124949,-5.770833333,0.4433002,26.689999
38.5,22.5,124.8541616,-5.770833333,0.43435735,26.605
39.5,22.5,124.8958282,-5.770833333,0.42454416,26.445
40.5,22.5,124.9374949,-5.770833333,0.4239305,26.449999
41.5,22.5,124.9791616,-5.770833333,0.46666256,26.359999
42.5,22.5,125.0208282,-5.770833333,0.5086723,26.279999
43.5,22.5,125.0624949,-5.770833333,0.49936533,26.255
44.5,22.5,125.1041616,-5.770833333,0.49520892,26.269999
45.5,22.5,125.1458282,-5.770833333,0.49818718,26.34
46.5,22.5,125.1874949,-5.770833333,0.49860618,26.355
47.5,22.5,125.2291616,-5.770833333,0.4724339,26.345
48.5,22.5,125.2708282,-5.770833333,0.45047593,26.34
49.5,22.5,125.3124949,-5.770833333,0.4396216,26.33
0.5,23.5,123.2708282,-5.8125,0.28978944,27.305
1.5,23.5,123.3124949,-5.8125,0.27350587,27.17
2.5,23.5,123.3541616,-5.8125,0.28528967,27.14
3.5,23.5,123.3958282,-5.8125,0.2925843,27.109999
4.5,23.5,123.4374949,-5.8125,0.29251805,27.13
5.5,23.5,123.4791616,-5.8125,0.32359526,27.109999
6.5,23.5,123.5208282,-5.8125,0.3414431,27.05
7.5,23.5,123.5624949,-5.8125,0.35675362,26.93
8.5,23.5,123.6041616,-5.8125,0.8203173,26.949999
9.5,23.5,123.6458282,-5.8125,1.1068702,26.894999
10.5,23.5,123.6874949,-5.8125,1.5453205,26.945
11.5,23.5,123.7291616,-5.8125,1.2758797,26.894999
12.5,23.5,123.7708282,-5.8125,1.8266882,27.279999
13.5,23.5,123.8124949,-5.8125,1.5782481,27.21
14.5,23.5,123.8541616,-5.8125,1.2004039,27.24
15.5,23.5,123.8958282,-5.8125,0.44475886,27.369999
16.5,23.5,123.9374949,-5.8125,0.4398794,26.295
17.5,23.5,123.9791616,-5.8125,0.45687765,26.57
18.5,23.5,124.0208282,-5.8125,0.3747578,26.644999
19.5,23.5,124.0624949,-5.8125,0.35728717,26.695
20.5,23.5,124.1041616,-5.8125,0.36868,26.855
21.5,23.5,124.1458282,-5.8125,0.39444694,26.814999
22.5,23.5,124.1874949,-5.8125,0.41494203,26.74
23.5,23.5,124.2291616,-5.8125,0.4338524,26.775
24.5,23.5,124.2708282,-5.8125,0.46473375,26.845
25.5,23.5,124.3124949,-5.8125,0.739032,26.865
26.5,23.5,124.3541616,-5.8125,0.53511685,26.835
27.5,23.5,124.3958282,-5.8125,0.41982627,26.88
28.5,23.5,124.4374949,-5.8125,0.38822436,26.814999
29.5,23.5,124.4791616,-5.8125,0.38753513,26.76
30.5,23.5,124.5208282,-5.8125,0.38470104,26.75
31.5,23.5,124.5624949,-5.8125,0.36316112,26.72
32.5,23.5,124.6041616,-5.8125,0.35467264,26.685
33.5,23.5,124.6458282,-5.8125,0.34403643,26.779999
34.5,23.5,124.6874949,-5.8125,0.3396142,26.775
35.5,23.5,124.7291616,-5.8125,0.34286568,26.715
36.5,23.5,124.7708282,-5.8125,0.34476665,26.65
37.5,23.5,124.8124949,-5.8125,0.37928015,26.66
38.5,23.5,124.8541616,-5.8125,0.4074432,26.57
39.5,23.5,124.8958282,-5.8125,0.4356563,26.445
40.5,23.5,124.9374949,-5.8125,0.4593378,26.385
41.5,23.5,124.9791616,-5.8125,0.48664954,26.26
42.5,23.5,125.0208282,-5.8125,0.52492017,26.175
43.5,23.5,125.0624949,-5.8125,0.5114594,26.185
44.5,23.5,125.1041616,-5.8125,0.4769428,26.224998
45.5,23.5,125.1458282,-5.8125,0.47090492,26.275
46.5,23.5,125.1874949,-5.8125,0.46814424,26.265
47.5,23.5,125.2291616,-5.8125,0.4514751,26.275
48.5,23.5,125.2708282,-5.8125,0.44265977,26.279999
49.5,23.5,125.3124949,-5.8125,0.44693604,26.275
0.5,24.5,123.2708282,-5.854166667,0.26579356,27.369999
1.5,24.5,123.3124949,-5.854166667,0.26448336,27.359999
2.5,24.5,123.3541616,-5.854166667,0.27759266,27.23
3.5,24.5,123.3958282,-5.854166667,0.2818284,27.255
4.5,24.5,123.4374949,-5.854166667,0.28782868,27.25
5.5,24.5,123.4791616,-5.854166667,0.30332777,27.244999
6.5,24.5,123.5208282,-5.854166667,0.30909932,27.185
7.5,24.5,123.5624949,-5.854166667,0.31887078,27.144999
8.5,24.5,123.6041616,-5.854166667,0.35955167,27.08
9.5,24.5,123.6458282,-5.854166667,0.5229968,26.835
10.5,24.5,123.6874949,-5.854166667,0.8090671,26.76
11.5,24.5,123.7291616,-5.854166667,1.7217886,26.894999
12.5,24.5,123.7708282,-5.854166667,0.80073285,26.82
13.5,24.5,123.8124949,-5.854166667,1.4721354,27.045
14.5,24.5,123.8541616,-5.854166667,2.5486193,27.16
15.5,24.5,123.8958282,-5.854166667,0.4447588,26.775
16.5,24.5,123.9374949,-5.854166667,0.43987945,26.619999
17.5,24.5,123.9791616,-5.854166667,0.45687765,26.595
18.5,24.5,124.0208282,-5.854166667,0.41892648,26.67
19.5,24.5,124.0624949,-5.854166667,0.40240508,26.779999
20.5,24.5,124.1041616,-5.854166667,0.434621,26.904999
21.5,24.5,124.1458282,-5.854166667,0.47933033,26.83
22.5,24.5,124.1874949,-5.854166667,0.38719556,26.724998
23.5,24.5,124.2291616,-5.854166667,0.40781432,26.81
24.5,24.5,124.2708282,-5.854166667,0.395727,26.795
25.5,24.5,124.3124949,-5.854166667,0.4029073,26.935
26.5,24.5,124.3541616,-5.854166667,0.4073589,26.904999
27.5,24.5,124.3958282,-5.854166667,0.39085484,26.845
28.5,24.5,124.4374949,-5.854166667,0.38213873,26.81
29.5,24.5,124.4791616,-5.854166667,0.3810875,26.724998
30.5,24.5,124.5208282,-5.854166667,0.3544325,26.74
31.5,24.5,124.5624949,-5.854166667,0.35491896,26.699999
32.5,24.5,124.6041616,-5.854166667,0.36006644,26.775
33.5,24.5,124.6458282,-5.854166667,0.3372573,26.785
34.5,24.5,124.6874949,-5.854166667,0.34085453,26.789999
35.5,24.5,124.7291616,-5.854166667,0.3526654,26.705
36.5,24.5,124.7708282,-5.854166667,0.3537839,26.619999
37.5,24.5,124.8124949,-5.854166667,0.38380677,26.609999
38.5,24.5,124.8541616,-5.854166667,0.4349088,26.48
39.5,24.5,124.8958282,-5.854166667,0.46698615,26.4
40.5,24.5,124.9374949,-5.854166667,0.4937751,26.25
41.5,24.5,124.9791616,-5.854166667,0.51464105,26.185
42.5,24.5,125.0208282,-5.854166667,0.53600246,26.21
43.5,24.5,125.0624949,-5.854166667,0.51019156,26.16
44.5,24.5,125.1041616,-5.854166667,0.5001236,26.115
45.5,24.5,125.1458282,-5.854166667,0.48102102,26.21
46.5,24.5,125.1874949,-5.854166667,0.46460906,26.195
47.5,24.5,125.2291616,-5.854166667,0.47922456,26.224998
48.5,24.5,125.2708282,-5.854166667,0.45056245,26.335
49.5,24.5,125.3124949,-5.854166667,0.46255234,26.31
0.5,25.5,123.2708282,-5.895833333,0.24684611,27.39
1.5,25.5,123.3124949,-5.895833333,0.25427583,27.345
2.5,25.5,123.3541616,-5.895833333,0.2544365,27.33
3.5,25.5,123.3958282,-5.895833333,0.2509942,27.305
4.5,25.5,123.4374949,-5.895833333,0.26778987,27.224998
5.5,25.5,123.4791616,-5.895833333,0.277229,27.21
6.5,25.5,123.5208282,-5.895833333,0.29185835,27.164999
7.5,25.5,123.5624949,-5.895833333,0.2985156,27.109999
8.5,25.5,123.6041616,-5.895833333,0.3219174,27.025
9.5,25.5,123.6458282,-5.895833333,0.47153658,26.785
10.5,25.5,123.6874949,-5.895833333,1.2144575,26.744999
11.5,25.5,123.7291616,-5.895833333,2.3961267,27.045
12.5,25.5,123.7708282,-5.895833333,0.8133889,26.835
13.5,25.5,123.8124949,-5.895833333,1.8917798,26.824999
14.5,25.5,123.8541616,-5.895833333,1.8033986,26.715
15.5,25.5,123.8958282,-5.895833333,0.49221483,26.859999
16.5,25.5,123.9374949,-5.895833333,0.4442972,26.644999
17.5,25.5,123.9791616,-5.895833333,NaN,26.615
18.5,25.5,124.0208282,-5.895833333,NaN,26.699999
19.5,25.5,124.0624949,-5.895833333,0.44349515,26.744999
20.5,25.5,124.1041616,-5.895833333,0.4395889,26.744999
21.5,25.5,124.1458282,-5.895833333,0.42101252,26.73
22.5,25.5,124.1874949,-5.895833333,0.41032654,26.689999
23.5,25.5,124.2291616,-5.895833333,0.38004082,26.789999
24.5,25.5,124.2708282,-5.895833333,0.39875,26.91
25.5,25.5,124.3124949,-5.895833333,0.40227538,26.84
26.5,25.5,124.3541616,-5.895833333,0.39568567,26.88
27.5,25.5,124.3958282,-5.895833333,0.3923005,26.885
28.5,25.5,124.4374949,-5.895833333,0.3820731,26.81
29.5,25.5,124.4791616,-5.895833333,0.37747908,26.734999
30.5,25.5,124.5208282,-5.895833333,0.3673039,26.705
31.5,25.5,124.5624949,-5.895833333,0.3504185,26.67
32.5,25.5,124.6041616,-5.895833333,0.35004717,26.689999
33.5,25.5,124.6458282,-5.895833333,0.33270997,26.75
34.5,25.5,124.6874949,-5.895833333,0.3426352,26.734999
35.5,25.5,124.7291616,-5.895833333,0.34583813,26.619999
36.5,25.5,124.7708282,-5.895833333,0.3594555,26.574999
37.5,25.5,124.8124949,-5.895833333,0.3545284,26.555
38.5,25.5,124.8541616,-5.895833333,0.4533608,26.55
39.5,25.5,124.8958282,-5.895833333,0.47434402,26.404999
40.5,25.5,124.9374949,-5.895833333,0.4875911,26.244999
41.5,25.5,124.9791616,-5.895833333,0.45127362,26.205
42.5,25.5,125.0208282,-5.895833333,0.5054917,26.234999
43.5,25.5,125.0624949,-5.895833333,0.4949622,26.289999
44.5,25.5,125.1041616,-5.895833333,0.49219924,26.31
45.5,25.5,125.1458282,-5.895833333,0.4809221,26.21
46.5,25.5,125.1874949,-5.895833333,0.4311183,26.22
47.5,25.5,125.2291616,-5.895833333,0.47003222,26.295
48.5,25.5,125.2708282,-5.895833333,0.47012553,26.295
49.5,25.5,125.3124949,-5.895833333,0.49399278,26.279999
0.5,26.5,123.2708282,-5.9375,0.24010733,27.32
1.5,26.5,123.3124949,-5.9375,0.25062224,27.33
2.5,26.5,123.3541616,-5.9375,0.24271671,27.289999
3.5,26.5,123.3958282,-5.9375,0.24589898,27.275
4.5,26.5,123.4374949,-5.9375,0.24132614,27.285
5.5,26.5,123.4791616,-5.9375,0.24289124,27.26
6.5,26.5,123.5208282,-5.9375,0.24976715,27.265
7.5,26.5,123.5624949,-5.9375,0.26155955,27.224998
8.5,26.5,123.6041616,-5.9375,0.27646822,27.17
9.5,26.5,123.6458282,-5.9375,0.3040473,27.06
10.5,26.5,123.6874949,-5.9375,0.3736232,26.93
11.5,26.5,123.7291616,-5.9375,0.5932188,26.935
12.5,26.5,123.7708282,-5.9375,0.9035971,26.914999
13.5,26.5,123.8124949,-5.9375,0.8711365,26.83
14.5,26.5,123.8541616,-5.9375,0.4302248,26.81
15.5,26.5,123.8958282,-5.9375,0.435082,26.894999
16.5,26.5,123.9374949,-5.9375,0.47251517,26.91
17.5,26.5,123.9791616,-5.9375,0.47455275,26.664999
18.5,26.5,124.0208282,-5.9375,NaN,26.55
19.5,26.5,124.0624949,-5.9375,0.43469104,26.675
20.5,26.5,124.1041616,-5.9375,0.4329853,26.81
21.5,26.5,124.1458282,-5.9375,0.42859837,26.789999
22.5,26.5,124.1874949,-5.9375,0.42798907,26.779999
23.5,26.5,124.2291616,-5.9375,0.40593472,26.859999
24.5,26.5,124.2708282,-5.9375,0.41427398,26.765
25.5,26.5,124.3124949,-5.9375,0.38852042,26.72
26.5,26.5,124.3541616,-5.9375,0.38051933,26.724998
27.5,26.5,124.3958282,-5.9375,0.38804173,26.775
28.5,26.5,124.4374949,-5.9375,0.38662565,26.845
29.5,26.5,124.4791616,-5.9375,0.36862442,26.775
30.5,26.5,124.5208282,-5.9375,0.35726097,26.814999
31.5,26.5,124.5624949,-5.9375,0.34351054,26.75
32.5,26.5,124.6041616,-5.9375,0.35149544,26.769999
33.5,26.5,124.6458282,-5.9375,0.35989633,26.795
34.5,26.5,124.6874949,-5.9375,0.35851547,26.705
35.5,26.5,124.7291616,-5.9375,0.35053024,26.65
36.5,26.5,124.7708282,-5.9375,0.3541824,26.619999
37.5,26.5,124.8124949,-5.9375,0.37692007,26.595
38.5,26.5,124.8541616,-5.9375,0.41760138,26.439999
39.5,26.5,124.8958282,-5.9375,0.4855913,26.265
40.5,26.5,124.9374949,-5.9375,0.5121437,26.31
41.5,26.5,124.9791616,-5.9375,0.52379435,26.314999
42.5,26.5,125.0208282,-5.9375,0.5019559,26.265
43.5,26.5,125.0624949,-5.9375,0.47406965,26.199999
44.5,26.5,125.1041616,-5.9375,0.47744948,26.279999
45.5,26.5,125.1458282,-5.9375,0.5155211,26.269999
46.5,26.5,125.1874949,-5.9375,0.47374868,26.25
47.5,26.5,125.2291616,-5.9375,0.4211267,26.269999
48.5,26.5,125.2708282,-5.9375,0.467077,26.285
49.5,26.5,125.3124949,-5.9375,0.49015948,26.3
0.5,27.5,123.2708282,-5.979166667,0.21313307,27.385
